Version,File Name,LOC,LOC_touched,NR,NFix,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSize,Buggy
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\NonSubscriptionChannelPipelineFactory.java,48,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\ResubscribeCallback.java,109,7,2,0,7,7,3,7,7,3,185,185,92,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleHChannelManager.java,359,57,4,0,51,42,12,50,42,12,477,225,119,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscribeResponseHandler.java,278,687,5,0,190,136,38,149,119,29,484,185,96,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\simple\SimpleSubscriptionChannelPipelineFactory.java,50,3,2,0,3,3,1,3,3,1,94,94,47,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\WriteCallback.java,112,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\NetUtils.java,220,24,4,0,21,16,5,21,16,5,127,65,31,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\package-info.java,90,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\SubscriptionEventEmitter.java,51,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\netty\VoidCallbackAdapter.java,43,17,2,0,17,17,8,17,17,8,321,321,160,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\ssl\SslClientContextFactory.java,42,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\client\ssl\SslContextFactory.java,67,14,2,0,1,1,0,1,1,0,271,271,135,No
5,hedwig-client\src\main\java\org\apache\hedwig\conf\AbstractConfiguration.java,64,19,4,0,18,9,4,18,9,4,675,271,168,No
5,hedwig-client\src\main\java\org\apache\hedwig\filter\ClientMessageFilter.java,25,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\filter\MessageFilterBase.java,51,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\filter\PipelineFilter.java,73,10,2,0,1,1,0,0,0,0,32,32,16,No
5,hedwig-client\src\main\java\org\apache\hedwig\filter\ServerMessageFilter.java,48,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\Callback.java,48,4,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\CallbackUtils.java,184,20,4,0,0,0,0,-2,0,0,547,271,136,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\ConcurrencyUtils.java,50,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\Either.java,51,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\FileUtils.java,99,3,2,0,1,1,0,1,1,0,316,316,158,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\HedwigSocketAddress.java,144,5,2,0,5,5,2,5,5,2,432,432,216,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\Option.java,44,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\Pair.java,43,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\PathUtils.java,57,3,2,0,0,0,0,0,0,0,432,432,216,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\SubscriptionListener.java,45,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-client\src\main\java\org\apache\hedwig\util\VarArgs.java,27,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-protocol\src\main\java\org\apache\hedwig\exceptions\PubSubException.java,255,109,8,0,95,42,11,92,42,11,1325,368,165,No
5,hedwig-protocol\src\main\java\org\apache\hedwig\protocol\PubSubProtocol.java,16884,36290,17,0,21814,6461,1283,21668,6461,1274,1606,267,94,No
5,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\MapUtils.java,75,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\MessageIdUtils.java,154,2,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\PubSubResponseUtils.java,69,27,5,0,25,18,5,25,18,5,985,432,197,No
5,hedwig-protocol\src\main\java\org\apache\hedwig\protoextensions\SubscriptionStateUtils.java,101,60,3,0,59,59,19,59,59,19,665,394,221,No
5,hedwig-server\src\main\java\org\apache\hedwig\admin\console\HedwigCommands.java,438,18,3,0,15,12,5,13,12,4,607,401,202,No
5,hedwig-server\src\main\java\org\apache\hedwig\admin\console\HedwigConsole.java,1034,303,9,0,130,64,14,119,53,13,961,206,106,No
5,hedwig-server\src\main\java\org\apache\hedwig\admin\console\JLineHedwigCompletor.java,102,11,2,0,9,9,4,9,9,4,331,331,165,No
5,hedwig-server\src\main\java\org\apache\hedwig\admin\console\ReadTopic.java,332,53,4,0,4,4,1,0,2,0,669,235,167,No
5,hedwig-server\src\main\java\org\apache\hedwig\admin\HedwigAdmin.java,550,422,9,0,232,165,25,198,138,22,943,229,104,No
5,hedwig-server\src\main\java\org\apache\hedwig\data\MessageFormatter.java,124,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\AbstractBenchmark.java,107,59,4,0,6,4,1,6,4,1,768,347,192,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\BookieBenchmark.java,107,47,6,0,3,1,0,3,1,0,872,334,145,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\BookkeeperBenchmark.java,94,40,5,0,5,3,1,5,3,1,805,347,161,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\benchmark\FakeBookie.java,102,51,3,0,1,1,0,1,1,0,421,271,140,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\common\ByteStringInterner.java,39,9,2,0,0,0,0,-7,0,-3,526,526,263,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\common\ServerConfiguration.java,585,329,16,0,295,121,18,295,121,18,1773,271,110,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\common\TerminateJVMExceptionHandler.java,33,5,3,0,1,1,0,1,1,0,594,316,198,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\common\TopicOpQueuer.java,112,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\common\UnexpectedError.java,36,1,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\ChannelEndPoint.java,91,9,3,0,9,5,3,9,5,3,891,459,297,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\DeliveryCallback.java,28,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\DeliveryEndPoint.java,29,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\DeliveryManager.java,93,72,9,0,63,27,7,63,27,7,1543,289,171,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\delivery\FIFODeliveryManager.java,908,615,21,0,409,118,19,395,118,18,2007,272,95,Yes
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\BaseHandler.java,68,19,3,0,3,3,1,3,3,1,560,289,186,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\ChannelDisconnectListener.java,30,1,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\CloseSubscriptionHandler.java,106,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\ConsumeHandler.java,73,9,3,0,8,8,2,8,8,2,560,289,186,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\Handler.java,38,3,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\NettyHandlerBean.java,48,10,3,0,0,0,0,0,0,0,481,338,160,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\NettyHandlerMXBean.java,32,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\PublishHandler.java,91,38,5,0,22,12,4,22,12,4,849,289,169,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\SubscribeHandler.java,224,307,12,0,161,67,13,116,50,9,1703,272,141,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\SubscriptionChannelManager.java,215,80,3,0,61,39,20,61,39,20,358,288,119,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\handlers\UnsubscribeHandler.java,108,44,5,0,35,24,7,35,24,7,1084,289,216,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\jmx\HedwigJMXService.java,38,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\jmx\HedwigMBeanInfo.java,28,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\jmx\HedwigMBeanRegistry.java,49,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\meta\FactoryLayout.java,167,17,2,0,17,17,8,17,17,8,351,351,175,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\meta\MetadataManagerFactory.java,214,105,4,0,77,58,19,74,55,18,459,303,114,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\meta\MsMetadataManagerFactory.java,867,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\meta\SubscriptionDataManager.java,160,72,3,0,41,28,13,41,28,13,431,282,143,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\meta\TopicOwnershipManager.java,101,4,2,0,0,0,0,0,0,0,32,32,16,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\meta\TopicPersistenceManager.java,97,4,2,0,0,0,0,0,0,0,133,133,66,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\meta\ZkMetadataManagerFactory.java,842,337,7,0,285,179,40,283,179,40,486,282,69,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServer.java,526,261,18,0,180,53,10,179,53,9,1890,300,105,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServerBean.java,84,7,2,0,6,6,3,6,6,3,268,268,134,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServerMXBean.java,64,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\netty\PubSubServerPipelineFactory.java,77,2,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\netty\ServerStats.java,203,14,3,0,12,11,4,12,11,4,327,184,109,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\netty\UmbrellaHandler.java,156,22,6,0,3,1,0,3,1,0,1137,341,189,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\BookkeeperPersistenceManager.java,1263,1267,17,0,741,302,43,670,272,39,1724,271,101,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\CacheKey.java,75,2,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\CacheValue.java,102,25,5,0,10,9,2,10,9,2,1190,410,238,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\CancelScanRequest.java,28,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\Factory.java,23,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\LocalDBPersistenceManager.java,490,88,8,0,65,44,8,63,42,7,1224,271,153,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\MapMethods.java,63,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\PersistenceManager.java,100,13,4,0,8,5,2,8,5,2,794,271,198,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\PersistenceManagerWithRangeScan.java,28,1,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\PersistRequest.java,60,5,3,0,1,1,0,1,1,0,645,374,215,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\RangeScanRequest.java,78,2,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\ReadAheadCache.java,863,535,14,0,279,91,19,227,79,16,1812,271,129,Yes
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\ReadAheadCacheBean.java,65,2,3,0,0,0,0,0,0,0,649,447,216,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\ReadAheadCacheMXBean.java,46,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\ScanCallback.java,64,4,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\ScanCallbackWithContext.java,55,17,2,0,17,17,8,17,17,8,630,630,315,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\persistence\ScanRequest.java,65,1,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ChannelTracker.java,133,12,3,0,8,8,2,8,8,2,742,471,247,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\HedwigProxy.java,178,41,8,0,23,10,2,19,10,2,1198,338,149,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxyCloseSubscriptionHandler.java,71,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxyConfiguration.java,37,7,3,0,0,0,0,0,0,0,588,317,196,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxyConsumeHandler.java,59,3,2,0,1,1,0,1,1,0,316,316,158,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxyPublishHander.java,63,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxyStartDeliveryHandler.java,133,19,5,0,5,4,1,3,2,0,688,271,137,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxyStopDeliveryHandler.java,75,4,3,0,1,1,0,1,1,0,569,316,189,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxySubscribeHandler.java,84,4,3,0,1,1,0,1,1,0,421,271,140,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\proxy\ProxyUnsubscribeHandler.java,75,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\regions\HedwigHubClient.java,49,2,2,0,0,0,0,0,0,0,320,320,160,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\regions\HedwigHubClientFactory.java,75,22,3,0,15,15,5,14,14,4,700,429,233,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\regions\HedwigHubSubscriber.java,87,24,4,0,16,16,4,16,16,4,624,271,156,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\regions\RegionManager.java,356,365,9,0,243,235,27,241,233,26,1227,271,136,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\ssl\SslServerContextFactory.java,54,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\subscriptions\AbstractSubscriptionManager.java,799,574,18,0,402,97,22,373,97,20,1909,235,106,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\subscriptions\AllToAllTopologyFilter.java,76,44,3,0,36,35,12,36,35,12,546,514,182,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\subscriptions\InMemorySubscriptionManager.java,126,69,7,0,48,16,6,48,16,6,1116,394,159,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\subscriptions\InMemorySubscriptionState.java,201,155,9,0,137,77,15,137,77,15,1304,340,144,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\subscriptions\MMSubscriptionManager.java,135,80,4,0,53,27,13,53,27,13,514,217,128,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\subscriptions\SubscriptionEventListener.java,58,4,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\subscriptions\SubscriptionManager.java,124,30,5,0,20,15,4,20,15,4,1067,360,213,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\AbstractTopicManager.java,205,29,6,0,17,9,2,17,9,2,977,378,162,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\HubInfo.java,163,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\HubLoad.java,131,1,2,0,0,0,0,0,0,0,43,43,21,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\HubServerManager.java,109,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\MMTopicManager.java,354,1,2,0,0,0,0,0,0,0,32,32,16,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\TopicManager.java,81,11,3,0,5,5,1,5,5,1,493,271,164,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\TopicOwnershipChangeListener.java,29,0,1,0,0,0,0,0,0,0,0,0,0,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\TrivialOwnAllTopicManager.java,58,7,3,0,5,5,1,5,5,1,493,271,164,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\ZkHubServerManager.java,307,6,2,0,0,0,0,0,0,0,168,168,84,No
5,hedwig-server\src\main\java\org\apache\hedwig\server\topics\ZkTopicManager.java,341,340,6,0,79,31,13,6,31,1,999,271,166,No
5,hedwig-server\src\main\java\org\apache\hedwig\zookeeper\SafeAsynBKCallback.java,105,30,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\zookeeper\SafeAsyncCallback.java,36,1,2,0,0,0,0,0,0,0,432,432,216,No
5,hedwig-server\src\main\java\org\apache\hedwig\zookeeper\SafeAsyncZKCallback.java,99,1,2,0,0,0,0,0,0,0,271,271,135,No
5,hedwig-server\src\main\java\org\apache\hedwig\zookeeper\ZkUtils.java,118,54,4,0,39,38,9,39,38,9,755,334,188,No
6,bookkeeper-benchmark\src\main\java\org\apache\bookkeeper\benchmark\BenchBookie.java,216,50,3,0,38,32,12,38,32,12,170,110,56,No
6,bookkeeper-benchmark\src\main\java\org\apache\bookkeeper\benchmark\BenchReadThroughputLatency.java,273,25,3,0,12,11,4,12,11,4,631,485,210,No
6,bookkeeper-benchmark\src\main\java\org\apache\bookkeeper\benchmark\BenchThroughputLatency.java,460,165,7,0,75,52,10,50,35,7,967,397,138,Yes
6,bookkeeper-benchmark\src\main\java\org\apache\bookkeeper\benchmark\MySqlClient.java,138,166,4,0,68,67,17,36,36,9,485,211,121,No
6,bookkeeper-benchmark\src\main\java\org\apache\bookkeeper\benchmark\TestClient.java,358,582,8,0,279,260,34,196,190,24,1088,302,136,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\Bookie.java,1244,2806,58,0,1530,207,26,1041,205,17,2400,196,41,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\BookieBean.java,52,2,2,0,0,0,0,-1,0,0,148,148,74,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\BookieException.java,155,108,6,0,73,53,12,73,53,12,983,297,163,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\BookieMXBean.java,32,2,2,0,0,0,0,-2,0,-1,148,148,74,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\BookieShell.java,1333,702,7,0,656,400,93,651,399,93,1009,228,144,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\BufferedChannel.java,181,27,4,0,12,8,3,12,8,3,313,211,78,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\Cookie.java,261,115,5,0,72,64,14,67,62,13,850,275,170,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\EntryLogger.java,585,1096,29,0,513,221,17,236,108,8,2100,266,72,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\ExitCode.java,41,0,1,0,0,0,0,0,0,0,0,0,0,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\FileInfo.java,377,435,15,0,312,75,20,300,75,20,1856,323,123,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\FileSystemUpgrade.java,389,266,6,0,235,216,39,233,216,38,797,298,132,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\GarbageCollector.java,52,0,1,0,0,0,0,0,0,0,0,0,0,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\GarbageCollectorThread.java,610,500,17,0,321,125,18,300,124,17,1378,308,81,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\HandleFactory.java,33,0,1,0,0,0,0,0,0,0,0,0,0,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\HandleFactoryImpl.java,67,8,2,0,0,0,0,0,0,0,63,63,31,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\InterleavedLedgerStorage.java,181,104,14,0,26,10,1,1,10,0,1144,297,81,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\Journal.java,588,86,11,0,47,22,4,43,22,3,1135,311,103,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\JournalChannel.java,165,12,5,0,7,6,1,7,6,1,825,449,165,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerCache.java,51,839,16,0,136,89,8,101,87,6,1290,449,80,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerCacheBean.java,28,53,2,0,0,0,0,0,0,0,110,110,55,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerCacheImpl.java,939,442,22,0,296,81,13,257,74,11,1385,238,62,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerCacheMXBean.java,61,0,1,0,0,0,0,0,0,0,0,0,0,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptor.java,63,236,11,0,54,30,4,51,30,4,1251,456,113,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptorImpl.java,88,35,3,0,0,0,0,-3,0,-1,519,456,173,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerDescriptorReadOnlyImpl.java,53,4,3,0,0,0,0,0,0,0,519,456,173,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerDirsManager.java,271,33,4,0,30,27,7,30,27,7,526,211,131,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerEntryPage.java,164,22,5,0,12,6,2,12,6,2,713,237,142,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\LedgerStorage.java,110,19,2,0,18,18,9,18,18,9,456,456,228,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\MarkerFileChannel.java,148,0,1,0,0,0,0,0,0,0,0,0,0,No
6,bookkeeper-server\src\main\java\org\apache\bookkeeper\bookie\ReadOnlyEntryLogger.java,59,1,2,0,0,0,0,0,0,0,315,315,157,No
